repo_id,message,cate_id,cate,fuzz_res
1062759,"['a', 'collection', 'of', 'nifty', 'tools', 'for', 'titanium', 'mobile']",15,education,{'a collection': 100}
583739,"['procedural', 'drawing', 'tool', 'my', 'fork', 'reduces', 'it', 'down', 'to', 'be', 'integrated', 'elsewhere']",6,end user application,{'tool': 100}
190617,"['a', 'rails', 'plugin', 'for', 'connecting', 'to', 'and', 'working', 'with', 'couchdb', 'via', 'couchrest']",6,end user application,{'plugin': 100}
182256,"['an', 'easy', 'direct', 'erlang', 'couchdb', 'library']",5,application libraries,{'library': 100}
210090,"['a', 'couchapp', 'that', 'lets', 'you', 'give', 'a', 'presentation', 'by', 'rotating', 'and', 'zooming', 'in', 'an', 'svg', 'and', 'png', 'and', 'pdf', 'file']",11,presentation,{'presentation': 100}
512932,"['obsolete', 'pure', 'javascript', 'mysql', 'network', 'driver', 'for', 'node', 'js']",8,database,{'mysql': 100}
98355,"['a', 'collection', 'of', 'rails', 'templates', 'i', 'use', 'for', 'projects']",15,education,{'a collection': 100}
495517,"['rest', 'ful', 'web', 'framework', 'in', 'agda']",4,middleware,{'framework': 100}
19029,"['a', 'flexible', 'database', 'focused', 'on', 'performance', 'and', 'scalability']",8,database,{'database': 100}
13458,"['the', 'official', 'ruby', 'library', 'for', 'interacting', 'with', 'the', 'lighthouse', 'api']",5,application libraries,{'library': 100}
566380,"['mootools', 'lightbox', 'plugin', 'that', 'supports', 'a', 'wide', 'variety', 'of', 'media']",6,end user application,{'plugin': 100}
860467,"['javascript', 'animation', 'library']",5,application libraries,{'library': 100}
588560,"['document', 'clustering', 'based', 'on', 'latent', 'semantic', 'analysis']",3,programming,{'semantic analysis': 88}
810169,"['a', 'node', 'js', 'framework', 'that', 'glues', 'together', 'and', 'things', 'designed', 'to', 'help', 'tim', 'allen', 'navigate', 'his', 'day']",4,middleware,{'framework': 100}
575625,"['procedural', 'drawing', 'tool']",6,end user application,{'tool': 100}
439162,"['a', 'little', 'known', 'and', 'unreleased', 'iphone', 'web', 'app', 'javascript', 'framework', 'developed', 'by', 'apple']",6,end user application,{'web app': 100}
739961,"['i', 'feel', 'this', 'is', 'outdated', 'look', 'for', 'something', 'else', 'it', 'is', 'a', 'way', 'to', 'watch', 'all', 'js', 'files', 'if', 'they', 'have', 'been', 'changed', 'and', 'to', 'restart', 'nodejs', 'it', 'allows', 'easy', 'development', 'and', 'stable', 'production']",20,engineering and development,{'development': 100}
668965,"['an', 'asterisk', 'module', 'for', 'node', 'js']",4,middleware,{'module': 92}
671314,"['a', 'python', 'fuse', 'file', 'system', 'that', 'features', 'transparent', 'deduplication', 'and', 'compression', 'which', 'make', 'it', 'ideal', 'for', 'archiving', 'backups']",6,end user application,{'compression': 100}
867639,"['a', 'collaborative', 'bdd', 'project', 'planning', 'tool', 'for', 'node', 'uses', 'kyuri', 'and', 'vowsjs']",6,end user application,{'tool': 100}
922371,"['my', 'explorations', 'in', 'natural', 'language', 'processing']",7,word process,{'language processing': 100}
611327,"['an', 'extensible', 'network', 'service', 'container', 'for', 'node', 'js']",2,system,{'container': 100}
531480,"['publish', 'google', 'forms', 'with', 'your', 'own', 'custom', 'theme', 'via', 'a', 'simple', 'rails', 'application', 'that', 'does', 'everything', 'for', 'you']",6,end user application,{'application': 100}
549905,"['a', 'lightweight', 'ruby', 'object', 'persistence', 'library', 'for', 'mongo', 'db']",5,application libraries,{'library': 100}
746164,"['implementation', 'of', 'the', 'friendfeed', 'schema', 'less', 'mysql', 'pattern']",8,database,{'mysql': 100}
264147,"['the', 'tiny', 'command', 'line', 'interface', 'library', 'with', 'lots', 'of', 'style']",5,application libraries,{'library': 100}
167391,"['sproutcore', '', '', 'build', 'tools']",6,end user application,{'tools': 89}
3273,"['capistrano', 'plugins', 'and', 'templates']",6,end user application,{'plugins': 92}
658073,"['round', 'robin', 'database', 'pattern', 'via', 'redis', 'sorted', 'sets']",8,database,{'database': 100}
514331,"['admin', 'module', 'for', 'the', 'kohana', 'framework', 'ko']",4,middleware,{'framework': 100}
222572,"['how', 'did', 'these', 'breadcrumbs', 'in', 'your', 'rails', 'application', 'oh', 'with', 'this', 'plugin']",6,end user application,{'plugin': 100}
717866,"['a', 'simple', 'python', 'and', 'asyncore', 'websocket', 'client', 'library', 'primarily', 'maintaining', 'compatibility', 'with', 'the', 'tornado', 'implementation']",17,content Access,{'client': 100}
361256,"['help', 'dan', 'north', 'has', 'kidnapped', 'me', 'and', 'is', 'making', 'me', 'create', 'a', 'bdd', 'framework', 'in', 'clojure']",4,middleware,{'framework': 100}
1073086,"['cpu', 'usage', 'streaming', 'and', 'event', 'notification', 'service', 'for', 'node', 'js']",10,multimedia,{'streaming': 100}
590273,"['an', 'interactive', 'tutorial', 'for', 'a', 'git', 'branching', 'model']",15,education,{'tutorial': 100}
1049901,"['rack', 'middleware', 'for', 'bring', 'modernizr', 'server', 'side']",4,middleware,{'middleware': 100}
908618,"['textmate', 'plugin', 'that', 'enables', 'you', 'to', 'edit', 'files', 'in', 'fullscreen', 'mode', 'for', 'native', 'os', 'x', 'lion', 'fullscreen', 'support', 'see', 'https', 'and', 'and', 'github', 'com', 'and', 'enormego', 'and', 'egotextmatefullscreen']",6,end user application,{'plugin': 100}
182766,"['ruby', 'metaprogramming', 'study', 'note']",3,programming,{'metaprogramming': 85}
529597,"['a', 'simple', 'fitbit', 'api', 'client']",17,content Access,{'client': 100}
1146748,"['simple', 'javascript', 'framework', 'for', 'building', 'rias', 'with', 'jquery']",4,middleware,{'framework': 100}
728118,"['a', 'port', 'of', 'the', 'boxdjs', 'library', 'into', 'a', 'nodejs', 'module']",4,middleware,{'module': 92}
811201,"['command', 'line', 'interface', 'for', 'browsing', 'reddit', 'com']",5,application libraries,{'interface': 100}
519087,"['an', 'actionscript', 'mapping', 'framework', 'for', 'data', 'visualization']",4,middleware,{'framework': 100}
51785,"['implementation', 'of', 'a', 'bosh', 'client', 'using', 'jquery']",17,content Access,{'client': 100}
751444,"['a', 'bit', 'torrent', 'client', 'written', 'in', 'on', 'top', 'of', 'node', 'js']",17,content Access,{'client': 100}
975438,"['a', 'command', 'line', 'tool', 'that', 'automates', 'the', 'task', 'of', 'creating', 'a', 'git', 'mirror', 'for', 'a', 'svn', 'and', 'keeping', 'it', 'up', 'to', 'date']",6,end user application,{'tool': 100}
797350,"['facebook', 'php', 'sdk', 'helper', 'for', 'kohana', '']",14,communication,{'facebook': 100}
797501,"['admob', 'module', 'for', 'titanium', 'mobile', 'iphone']",4,middleware,{'module': 92}
834556,"['simple', 'ip', 'to', 'lat', 'and', 'long', 'api', 'application', 'using', 'the', 'maxmind', 'geolite', 'database']",8,database,{'database': 100}
649306,"['reflexive', 'is', 'a', 'web', 'based', 'live', 'class', 'and', 'source', 'code', 'browser']",6,end user application,{'browser': 100}
395570,"['minimalist', 'music', 'player', 'for', 'os', 'x']",10,multimedia,{'music player': 100}
333443,"['code', 'for', 'the', 'sammy', 'tutorial', 'series']",15,education,{'tutorial': 100}
819266,"['irc', 'interface', 'for', 'stack', 'overflow', 'chat']",5,application libraries,{'interface': 100}
1076029,"['mirah', 'android', 'app', 'generator', 'also', 'see', 'https', 'and', 'and', 'github', 'com', 'and', 'mirah', 'and', 'pindah']",6,end user application,{'android app': 100}
365830,"['a', 'tiny', 'javascript', 'and', 'flash', 'library', 'that', 'enables', 'the', 'creation', 'and', 'download', 'of', 'text', 'files', 'without', 'server', 'interaction']",17,content Access,{'download': 89}
25856,"['jrails', 'is', 'a', 'drop', 'in', 'jquery', 'replacement', 'for', 'prototype', 'and', 'script', 'aculo', 'us', 'on', 'rails', 'using', 'you', 'can', 'get', 'all', 'of', 'the', 'same', 'default', 'rails', 'helpers', 'for', 'javascript', 'functionality', 'using', 'the', 'lighter', 'jquery', 'library']",5,application libraries,{'library': 100}
631474,"['content', 'integration', 'framework', 'document', 'extraction', 'and', 'retrieval', 'a', 'document', 'parser', 'framework', 'that', 'stores', 'parsed', 'entities', 'into', 'jena', 'http', 'and', 'and', 'jena', 'sourceforge', 'net', 'and', 'rdf', 'vocabularies', 'and', 'provides', 'knowledge', 'base', 'enhanced', 'semantic', 'ananlysis', 'of', 'content', 'annotated', 'content', 'can', 'be', 'used', 'by', 'search', 'engines', 'to', 'present', 'content', 'navigation', 'which', 'will', 'be', 'implemented', 'in', 'the', 'yacy', 'search', 'engine']",4,middleware,{'framework': 100}
71143,"['an', 'example', 'rails', 'app', 'using', 'the', 'authlogic', 'authentication', 'library']",15,education,{'example': 93}
267286,"['a', 'driver', 'written', 'in', 'c', 'to', 'connect', 'to', 'the', 'mongodb', 'document', 'oriented', 'database']",8,database,{'database': 100}
83992,"['a', 'library', 'of', 'neat', 'rails', 'application', 'templates']",6,end user application,{'application': 100}
158886,"['a', 'powerful', 'web', 'application', 'framework', 'based', 'on', 'the', 'groovy', 'language']",6,end user application,{'application': 100}
798870,"['timeline', 'visualization', 'application']",6,end user application,{'application': 100}
363916,"['flip', 'is', 'a', 'jquery', 'plugin', 'that', 'enables', 'card', 'flip', 'animations', 'with', 'only', 'css', 'animation']",6,end user application,{'plugin': 100}
314189,"['an', 'implementation', 'of', 'the', 'advanced', 'encryption', 'standard', 'aes', 'algorithm', 'meant', 'for', 'study', 'to', 'go', 'along', 'with', 'a', 'stick', 'figure', 'guide', 'to', 'the', 'advanced', 'encryption', 'standard', 'aes', 'blog', 'post', 'at', 'www', 'moserware', 'com']",4,middleware,{'algorithm': 100}
38454,"['a', 'featureful', 'rails', 'plugin', 'leveraging', 'the', 'new', 'kickass', 'prawn', 'library', 'to', 'produce', 'compiled', 'pdf', 'views']",6,end user application,{'plugin': 100}
65085,"['a', 'simple', 'to', 'learn', 'and', 'yet', 'powerful', 'web', 'scraping', 'toolkit']",6,end user application,{'toolkit': 100}
520887,"['do', 'is', 'a', 'simple', 'library', 'for', 'managing', 'async', 'actions', 'in', 'node', 'js']",5,application libraries,{'library': 100}
187180,"['a', 'cookbook', 'for', 'the', 'vim', 'text', 'editor']",7,word process,{'editor': 100}
36517,"['ec', 'on', 'rails', 'deploy', 'a', 'ruby', 'on', 'rails', 'app', 'on', 'ec', 'in', 'five', 'minutes']",6,end user application,{'app': 100}
620669,"['an', 'ios', 'opensource', 'framework', 'for', 'supporting', 'drag', 'drop', 'within', 'an', 'application', 'and', 'between', 'applications']",6,end user application,{'application': 100}
463068,"['mumblr', 'is', 'a', 'basic', 'django', 'tumblelog', 'application', 'that', 'uses', 'mongodb']",6,end user application,{'application': 100}
4078,"['ruby', 'library', 'for', 'consuming', 'yahoo', 'flickr', 'and', 'windows', 'live', 'contact', 'apis']",5,application libraries,{'library': 100}
699254,"['a', 'simple', 'javascript', 'multivariate', 'testing', 'framework']",4,middleware,{'framework': 100}
694674,"['node', 'js', 'and', 'php', 'realtime', 'browser', 'based', 'chat', 'app', 'supporting', 'multiple', 'rooms', 'based', 'on', 'ry', 'and']",6,end user application,{'browser': 100}
237103,"['monitoring', 'and', 'rest', 'interface', 'to', 'rabbitmq']",5,application libraries,{'interface': 100}
318157,"['use', 'any', 'html', 'template', 'as', 'a', 'theme', 'generator', 'for', 'your', 'rails', 'app']",6,end user application,{'app': 100}
729646,"['cljr', 'is', 'a', 'clojure', 'repl', 'and', 'package', 'management', 'system']",18,application suites,{'package management': 85}
18966,"['sample', 'applications', 'for', 'the', 'sproutcore', 'javascript', 'framework']",6,end user application,{'applications': 96}
299327,"['a', 'game', 'where', 'players', 'programm', 'agents', 'that', 'compete', 'for', 'resources', 'in', 'a', 'simulated', 'environment']",6,end user application,{'game': 100}
549638,"['a', 'simple', 'jquery', 'plugin', 'to', 'easily', 'map', 'keyboard', 'characters', 'to', 'links', 'or', 'functions']",6,end user application,{'plugin': 100}
503270,"['an', 'agreeable', 'way', 'to', 'talk', 'to', 'your', 'database']",8,database,{'database': 100}
236763,"['a', 'plugin', 'for', 'rails', '', '', '', 'applications', 'which', 'switches', 'the', 'default', 'to', 'escape', 'by', 'default', 'later', 'versions', 'should', 'use', 'rails', 'and']",6,end user application,{'plugin': 100}
260417,"['a', 'jquery', 'plugin', 'for', 'extracting', 'metadata', 'from', 'dom', 'elements']",6,end user application,{'plugin': 100}
126720,"['flicktabcontrol', 'is', 'an', 'easy', 'to', 'use', 'library', 'of', 'the', 'flick', 'tab', 'originally', 'inspired', 'by', 'the', 'implementation', 'of', 'tabbing', 'in', 'facebook', 's', 'iphone', 'application', 'tags', 'c']",14,communication,{'facebook': 100}
61337,"['a', 'vim', 'script', 'that', 'extends', 'the', 'fuzzyfinder', 'plugin', 'to', 'support', 'textmate', 'style', 'file', 'searches', 'e', 'g', 'cmd', 't', 'unmaintained', 'see', 'http', 'and', 'and', 'weblog', 'jamisbuck', 'org', 'and', '', 'and', '', 'and', '', 'and', 'the', 'future', 'of', 'fuzzyfinder', 'textmate']",6,end user application,{'plugin': 100}
23267,"['a', 'pure', 'javascript', 'browser', 'environment']",6,end user application,{'browser': 100}
228144,"['an', 'objective', 'c', 'wrapper', 'for', 'embedding', 'the', 'mongoose', 'http', 'web', 'server', 'in', 'iphone', 'apps']",6,end user application,{'apps': 86}
218,"['merb', 'plugins', 'even', 'more', 'modules', 'to', 'hook', 'up', 'your', 'merb', 'installation']",6,end user application,{'plugins': 92}
50076,"['paradigms', 'of', 'artificial', 'intelligence', 'programming', 'in', 'ruby']",3,programming,{'programming': 100}
540012,"['a', 'collection', 'of', 'libraries', 'in', 'objective', 'c', 'for', 'working', 'with', 'twitter', 's', 'xauth', 'implementation']",15,education,{'a collection': 100}
189821,"['some', 'examples', 'of', 'transparently', 'caching', 'things', 'in', 'django']",15,education,{'examples': 100}
352169,"['a', 'find', 'in', 'project', 'plugin', 'for', 'textmate']",6,end user application,{'plugin': 100}
121407,"['couchfoo', 'provides', 'an', 'activerecord', 'api', 'interface', 'to', 'couchdb']",5,application libraries,{'interface': 100}
2782,"['a', 'jquery', 'plugin', 'to', 'ease', 'the', 'development', 'of', 'dynamic', 'html', 'wireframes', 'with', 'state']",20,engineering and development,{'development': 100}
621589,"['integration', 'testing', 'for', 'iphone', 'applications', 'with', 'cucumber']",6,end user application,{'applications': 96}
276037,"['user', 'contributions', 'for', 'the', 'asp', 'net', 'mvc', 'framework']",4,middleware,{'framework': 100}
452111,"['making', 'html', 'emails', 'a', 'little', 'less', 'painful', 'writes', 'css', 'inline', 'and', 'corrects', 'image', 'urls']",19,email,{'emails': 91}
33173,"['gui', 'version', 'of', 'memcached', 'for', 'development']",20,engineering and development,{'development': 100}
174060,"['this', 'plugin', 'allows', 'you', 'to', 'add', 'jquery', 'datagrids', 'very', 'easily', 'to', 'your', 'rails', 'applications']",6,end user application,{'plugin': 100}
3156,"['a', 'javascript', 'bdd', 'framework', 'with', 'nested', 'a', 'convenient', 'assertion', 'and', 'an', 'intuitive', 'test', 'browser']",6,end user application,{'browser': 100}
83007,"['open', 'source', 'merb', 'book']",15,education,{'book': 89}
62889,"['ruby', 'toolkit', 'for', 'recurring', 'billing', 'and', 'subscription', 'management', 'in', 'software', 'as', 'a', 'service', 'saas', 'web', 'applications']",6,end user application,{'toolkit': 100}
373356,"['design', 'patterns', 'in', 'ruby', 'code', 'samples', 'based', 'on', 'the', 'book', 'with', 'the', 'same', 'title']",15,education,{'design patterns': 97}
386900,"['fzip', 'is', 'an', 'actionscript', '', 'class', 'library', 'to', 'modify', 'and', 'create', 'standard', 'zip', 'archives']",5,application libraries,{'library': 100}
572324,"['classic', 'algorithm', 'w', 'for', 'type', 'inference']",4,middleware,{'algorithm': 100}
536838,"['rit', 'is', 'a', 'standalone', 'web', 'application', 'that', 'allows', 'users', 'to', 'edit', 'and', 'schedule', 'content', 'content', 'is', 'served', 'up', 'to', 'a', 'consuming', 'application', 'as', 'a', 'web', 'service']",6,end user application,{'application': 100}
959597,"['a', 'simple', 'python', 'library', 'and', 'tool', 'for', 'pulling', 'location', 'information', 'from', 'unstructured', 'text']",6,end user application,{'tool': 100}
223418,"['a', 'simple', 'tool', 'to', 'go', 'along', 'with', 'the', 'first', 'few', 'milliseconds', 'of', 'an', 'https', 'connection', 'blog', 'post', 'on', 'moserware', 'com']",6,end user application,{'tool': 100}
2184,"['a', 'collection', 'of', 'rspec', 'matchers', 'to', 'be', 'used', 'with', 'the', 'ruby', 'on', 'rails', 'project']",15,education,{'a collection': 100}
55379,"['activitystreams', 'is', 'a', 'rails', 'plug', 'in', 'providing', 'a', 'customizable', 'framework', 'for', 'cataloging', 'and', 'publishing', 'user', 'activity', 'and', 'social', 'objects']",4,middleware,{'framework': 100}
320914,"['a', 'rails', 'engine', 'to', 'help', 'integrate', 'the', 'signals', 'wysihat', 'rich', 'text', 'editor', 'to', 'your', 'application']",7,word process,{'editor': 100}
102155,"['askit', 'is', 'an', 'easy', 'to', 'use', 'library', 'for', 'your', 'ios', 'applications', 'askit', 'provides', 'appstore', 'styled', 'table', 'views', 'tags', 'c']",6,end user application,{'applications': 96}
156775,"['extension', 'of', 'the', 'authlogic', 'library', 'to', 'add', 'openid', 'support']",5,application libraries,{'library': 100}
337109,"['a', 'jquery', 'plugin', 'that', 'allows', 'you', 'to', 'animate', 'style', 'properties', 'based', 'on', 'the', 'cursor', 's', 'proximity', 'to', 'an', 'object']",6,end user application,{'plugin': 100}
235696,"['the', 'accompanying', 'code', 'for', 'my', 'three', 'iphone', 'tutorials', 'at', 'http', 'and', 'and', 'www', 'mattvague', 'com', 'and', 'blog']",15,education,{'tutorials': 94}
214049,"['authlogic', 'oauth', 'is', 'an', 'extension', 'of', 'the', 'authlogic', 'library', 'to', 'add', 'oauth', 'support', 'oauth', 'can', 'be', 'used', 'to', 'allow', 'users', 'to', 'login', 'with', 'their', 'twitter', 'credentials']",5,application libraries,{'library': 100}
126864,"['sample', 'rails', 'app', 'for', 'image', 'cropping', 'using', 'paperclip', 'and', 'jcrop']",6,end user application,{'app': 100}
790561,"['a', 'delicious', 'javascript', 'web', 'framework', 'made', 'in', 'belgium']",4,middleware,{'framework': 100}
836596,"['a', 'command', 'line', 'twitter', 'client', 'with', 'smart', 'filtering', 'and', 'statistical', 'classification']",17,content Access,{'client': 100}
49435,"['full', 'featured', 'restful', 'authentication', 'starter', 'app', 'from', 'http', 'and', 'and', 'railsforum', 'com', 'and', 'viewtopic', 'php', 'id', '', 'combining', 'role', 'open', 'id', 'and', 'security', 'plugins']",6,end user application,{'plugins': 92}
257894,"['the', 'glue', 'framework', 'for', 'web', 'development']",20,engineering and development,{'development': 100}
447399,"['neojr', 'social', 'is', 'a', 'self', 'contained', 'http', 'rest', 'and', 'json', 'interface', 'to', 'the', 'graph', 'database', 'neoj', 'neojr', 'social', 'supports', 'simple', 'dynamic', 'node', 'building', 'relationships', 'between', 'nodes', 'and', 'also', 'includes', 'a', 'few', 'common', 'social', 'networking', 'queries', 'out', 'of', 'the', 'box', 'i', 'e', 'linkedin', 'degrees', 'of', 'seperation', 'and', 'facebook', 'friend', 'suggestion', 'with', 'more', 'to', 'come', 'think', 'of', 'neojr', 'social', 'is', 'to', 'neoj', 'like', 'solr', 'is', 'to', 'lucene']",14,communication,{'facebook': 100}
41994,"['data', 'binding', 'plugin', 'for', 'jquery']",6,end user application,{'plugin': 100}
59626,"['the', 'erlang', 'twist', 'on', 'web', 'frameworks']",4,middleware,{'frameworks': 95}
112635,"['ffi', 'based', 'ruby', 'library', 'to', 'access', 'tokyo', 'cabinet', 'and', 'tokyo', 'tyrant', 'this', 'library', 'is', 'in', 'maintenance', 'mode', 'see', 'http', 'and', 'and', 'jmettraux', 'wordpress', 'com', 'and', '', 'and', '', 'and', '', 'and', 'retiring', 'rufus', 'tokyo', 'and', 'for', 'an', 'explanation']",5,application libraries,{'library': 100}
630379,"['twitter', 'app', 'for', 'ipad', 'that', 'won', 'best', 'social', 'app', 'at', 'ipaddevcamp', 'nyc', '']",6,end user application,{'app': 100}
198453,"['rack', 'debug', 'is', 'middleware', 'that', 'provides', 'a', 'simple', 'interface', 'to', 'ruby', 'debug', 'helps', 'debug', 'apps', 'running', 'in', 'passenger']",6,end user application,{'apps': 86}
54422,"['a', 'new', 'plugin', 'for', 'creating', 'rails', 'applications', 'targeted', 'for', 'iphones', 'a', 'successor', 'to']",6,end user application,{'plugin': 100}
394195,"['devise', 'facebook', 'connect', 'important', 'not', 'maintained', 'anymore']",14,communication,{'facebook': 100}
167887,"['open', 'source', 'implementation', 'of', 'stackoverflow', 'app', 'not', 'maintained']",6,end user application,{'app': 100}
49839,"['schema', 'migration', 'support', 'for', 'the', 'sqlite', 'library', 'fmdb']",5,application libraries,{'library': 100}
13133,"['rails', 'plugin', 'that', 'allows', 'through', 'to', 'go', 'through', 'other', 'throughs']",6,end user application,{'plugin': 100}
53249,"['fire', 'and', 'forget', 'data', 'collection', 'and', 'graphing', 'service']",15,education,{'data collection': 89}
366797,"['a', 'simple', 'social', 'news', 'application', 'demonstrating', 'mongodb', 'and', 'rails']",6,end user application,{'application': 100}
572950,"['restful', 'email', 'for', 'rails']",19,email,{'email': 100}
157323,"['a', 'collection', 'of', 'ui', 'goodies', 'for', 'iphone']",15,education,{'a collection': 100}
10396,"['rails', 'wrapper', 'for', 'the', 'iui', 'toolkit', 'for', 'building', 'iphone', 'enabled', 'web', 'applications']",6,end user application,{'toolkit': 100}
95840,"['a', 'plugin', 'for', 'growl', 'like', 'functionality', 'for', 'ruby', 'on', 'rails', 'applications', 'built', 'on', 'prototype', 'and', 'scriptaculous', 'javascript', 'libraries']",6,end user application,{'plugin': 100}
89594,"['beepbeep', 'is', 'a', 'simple', 'web', 'application', 'framework', 'for', 'mochiweb', 'inspired', 'by', 'rails', 'and', 'merb']",6,end user application,{'application': 100}
7927,"['easy', 'creation', 'of', 'facebook', 'applications', 'in', 'ruby', 'using', 'plugin', 'for', 'sinatra', 'web', 'framework', 'that', 'integrates', 'with', 'facebooker', 'gem']",14,communication,{'facebook': 100}
1077174,"['massively', 'distributed', 'browser', 'based', 'javascript', 'map', 'reduce', 'framework', 'node', 'js', 'and', 'socket', 'io', 'websockets', 'and', 'webworkers', 'and', 'fun', 'global', 'warming']",6,end user application,{'browser': 100}
66256,"['varies', 'useful', 'and', 'methods', 'for', 'iphone', 'development']",20,engineering and development,{'development': 100}
124053,"['template', 'scripts', 'for', 'creating', 'new', 'rails', 'applications']",6,end user application,{'applications': 96}
404180,"['mongodb', 'gui', 'tool', 'based', 'on', 'titanium', 'if', 'you', 'want', 'a', 'native', 'mac', 'version', 'please', 'check', 'http', 'and', 'and', 'github', 'com', 'and', 'bububa', 'and', 'mongohub', 'mac']",6,end user application,{'tool': 100}
161753,"['the', 'examples', 'from', 'daniel', 'shiffman', 's', 'learning', 'processing', 'all', 'done', 'in', 'ruby', 'processing']",15,education,{'examples': 100}
1127718,"['python', 'graph', 'database', 'implemented', 'on', 'top', 'of', 'redis']",8,database,{'database': 100}
301711,"['honeycombs', 'of', 'applications']",6,end user application,{'applications': 96}
3511,"['uber', 'lightweight', 'merb', 'blogging', 'engine', 'make', 'sure', 'you', 'check', 'out', 'the', 'feather', 'plugins', 'repo', 'as', 'well']",6,end user application,{'plugins': 92}
189508,"['rails', 'plugin', 'for', 'integration', 'of', 'the', 'sunspot', 'solr', 'library']",6,end user application,{'plugin': 100}
201222,"['a', 'lightweight', 'workflow', 'engine', 'application', 'for', 'django', 'based', 'web', 'applications']",13,information worker,{'workflow': 100}
44936,"['base', 'gem', 'that', 'bootstrap', 'tog', 'platform', 'configuration', 'in', 'a', 'rails', 'app']",6,end user application,{'app': 100}
85024,"['a', 'small', 'library', 'intended', 'to', 'simplify', 'the', 'common', 'steps', 'involved', 'with', 'importing', 'csv', 'files', 'to', 'a', 'usable', 'form', 'in', 'ruby']",5,application libraries,{'library': 100}
557024,"['a', 'javascript', 'library', 'delivering', 'various', 'geo', 'tasks', 'like', 'reverse', 'geocoding', 'and', 'content', 'analysis']",5,application libraries,{'library': 100}
314062,"['the', 'open', 'source', 'python', 'wave', 'client', 'and', 'server', 'solution', 'legacy', 'version']",17,content Access,{'client': 100}
620492,"['a', 'collaborative', 'drawing', 'app', 'to', 'exemplify', 'using', 'cappuccino', 'with', 'websockets', 'and', 'node', 'js']",6,end user application,{'app': 100}
381992,"['a', 'streaming', 'compression', 'and', 'gzip', 'library', 'for', 'node', 'js']",10,multimedia,{'streaming': 100}
93563,"['a', 'set', 'of', 'protocol', 'buffers', 'tools', 'and', 'modules', 'for', 'erlang', 'applications']",6,end user application,{'tools': 89}
680813,"['deliberate', 'practice', 'lessons', 'for', 'learning', 'the', 'vim', 'editor']",7,word process,{'editor': 100}
