id,summarization,tokens,topics,description
2286729,,[],[],fox js allows you to use ascii art to create grid layouts in javascript
1155569,,[],[],macruby the definitive guide code repo
1509208,,[],[],javascript implementation of operational transformation
1782988,,[],[],python solutions for the book cracking the coding interview
2007575,,[],[],browser package manager
1848535,,[],[],a tiny jquery slideshow plugin
1919600,,[],[],minimum viable erlang web framework
434917,,[],[],a file system on amazon with write back caching of data and a persistent metadata cache
982872,,[],[],use node js to make couchdb eat feeds like potato chips
395033,,[],[],a microframework for node js
816131,,[],[],surface slow code paths in your rails  app via growl
2149490,,[],[],local dictionary server
657217,,[],[],application generator for rails
1936923,,[],[],ember only a library for building complex user interfaces on top of ember
619061,,[],[],phonegap wrapper for running html apps as native windows desktop apps
1065440,,[],[],horizontal snap scroll carousel and vertical free scroll on mobile webkit using iscroll
551713,,[],[],makes middleware that ships with rack bullet proof for async responses
757385,,[],[],a sunspot wrapper for mongoid no longer maintained
390179,,[],[],presenter plugin for ruby on rails
1396518,,[],[],closed a lightweight bbs base on ror and mongodb
487458,,[],[],a collection of python packages for use in other projects
885580,,[],[],actors library for clojure
1440773,,[],[],proof of concept awesome v javascript engine embedded into ruby s shiny body
841885,,[],[],this smtp client library for node js helps you send email safely and easily
1046667,,[],[],general documentation and sample files for vendo e commerce framework
1956210,,[],[],exports an array of ruby objects to a google docs spreadsheet
2627704,,[],[],check out the new terminitor here https and and github com and achiu and consular
547282,,[],[],this jquery plugin converts a properly formatted having thead and tbody elements tfoot optional into a scrollable table
1648966,,[],[],real time image processing framework for ios
1109265,,[],[],a set of tools to make working with opengl easier
430542,,[],[],extensible mid level mootools slideshow class that manages transitions of elements that share the same typically for and galleries
1569302,,[],[],node js deployment with jake and git
1177380,,[],[],node library providing the bases to implement an oauth server as connect middleware
673137,,[],[],the  swedish word game in all its naked glory
1404886,,[],[],automatically sync your instagram photos to dropbox
439016,,[],[],my emacs clone adding fullscreen support to cocoaemacs
860202,,[],[],a collection of useful middleware for exposing information about deployed rack applications
695890,,[],[],textmate bundle tmbundle for the appcelerator titanium mobile javascript api includes complete api code completion and context sensitive api doc tooltips this is real
2712916,,[],[],web and null eats your http
2663375,,[],[],jquery plugin for facebook and twitter style textarea user autocomplete and hashtag parser
2288805,,[],[],a jquery like library for python fork of https and and bitbucket org and olauzanne and pyquery and
2792760,,[],[],knockoutjs for rails with sweetness
1897641,,[],[],fork of the advancecomp re compression utilities
2784591,,[],[],python environment for bayesian learning
2080760,,[],[],anonymous twitter like wall agility js demo
1556970,,[],[],javascript library boilerplate roll your own
1626587,,[],[],an easy to use project management tool
2451983,,[],[],collection of air   native extensions for android and ios
251644,,[],[],mobile application that tells you where the closest beer based on your location one native android and one phonegap cross platform mobile development framework based on css and javascript branch
1750060,,[],[],just a little node js chat room creator
1148330,,[],[],a realtime web server that doesn t suck
1461411,,[],[],javascript implementation of the popular snowball word stemming nlp algorithm
2765427,,[],[],turn your pictures into ascii art
983587,,[],[],fastcgi protocol parser for node js
2295252,,[],[],pure javascript picture gallery for appcelerator titanium
507903,,[],[],python extension module for accelerating regular expressions using libesm
312674,,[],[],a simple to yet powerful ruby framework for building console based applications
2504755,,[],[],category on nsstring to simplify use of regular expressions
160531,,[],[],work with codeigniter over the command line with handy clear etc
1508721,,[],[],simple pong game running on ios using objc and cocosd boxd
2412581,,[],[],benchmarking various node js template engines
1214529,,[],[],a django port to node js
320146,,[],[],this project has moved
2783842,,[],[],jquery plugin for creating image galleries that scale to fit their container
564455,,[],[],node js aws s application
2327271,,[],[],micro library to handle in memory cache works in node and browser
1485658,,[],[],how to embed html into a native mac osx app
1595449,,[],[],ios api for yahoo finance stock symbol stock details and currency conversion
2493563,,[],[],micro physics d engine from florian bsch
1844658,,[],[],further analysis on sequenced strains from the ehec outbreak
1074770,,[],[],integrate facebook into your django application
104092,,[],[],a microblogging client identi statusnet for palm webos
1563173,,[],[],this is the web app part of the application described in the phonegap contacts tutorial
1487701,,[],[],a firefox  demo about the solar system
54402,,[],[],a clone of the latest release of with improvments
19796,,[],[],twilight theme for emacs
1105683,,[],[],gretty is simple framework for networking
373078,,[],[],use facebook connect in your django project
2086119,,[],[],configuration and scripts for sane tmux default behavior
387968,,[],[],super simple session middleware for node even has optional magic sessions which monkey patch the httpserver with one line
411907,,[],[],builds packages using the package yml mootools syntax
1218680,,[],[],build your own rails guides
369091,,[],[],utility modules for commonjs
1256400,,[],[],jqueryui widgets wrapped as angular widgets
1796257,,[],[],ruby implementation of redis server and client protocol in eventmachine with synchrony support
1623221,,[],[],sql parser in javascript
1993564,,[],[],no php implementation of the git http protocol
1472631,,[],[],append only b and tree index for node js
1229099,,[],[],gwt implementation of standard the node js library
203692,,[],[],json homogeneous collections packer
487199,,[],[],nanoc blog starter kit
6541,,[],[],server automation framework and application
1287430,,[],[],simple wikipedia plain text extractor with article link annotations and hadoop support
1286268,,[],[],a java based airplay player
1848284,,[],[],an application based packet sniffer for mac os x
1678496,,[],[],a version of the socket io server built on top of netty
501798,,[],[],a playground for android mirah development
1086973,,[],[],objective c client library for simplegeo
2063432,,[],[],a command line utility for managing xcode  code snippets
1619336,,[],[],an almost drop in replacement for google chart images using html canvas
847268,,[],[],scss sassy css implementation for node js
918130,,[],[],cross site request forgery protection for express node js framework
1604938,,[],[],experimental activerecord layer on top of doctrine using the twig templating engine
547136,,[],[],simple carbon and cocoa command line utility to set or retrieve the current spaces workspace id
531453,,[],[],deprecated python module and script for downloading video source files from the major online streaming sites etc
1622773,,[],[],abandoned a build time coffeescript compiler plugin for titanium build scripts
188261,,[],[],a filemanager for the web based on mootools that allows you to pre upload and modify files and folders via the browser
650820,,[],[],showoff presenter on the ipad
1169129,,[],[],highcharts library for codeigniter
2504579,,[],[],redis as windows service
260020,,[],[],a standalone mac and iphone port of the ttstyle and ttshape classes from the three project
1776253,,[],[],provides keyframe events for css animations
1135583,,[],[],the friendly web microframework that performs nina is a feature complete web microframework for the net inspired by sinatra
1371187,,[],[],find the tab you re looking for without leaving your keyboard hit ctrl and alt and and go
980283,,[],[],ipad and iphone photo and party booth or basically use the iphone camera and show the live view on the ipad
465900,,[],[],activerecord driver for postgresql with eventmachine
2068529,,[],[],a console browser for online videos for websites like youtube
516229,,[],[],scala client for the twitter streaming api
2908625,,[],[],php mp svg waveform generator
1235421,,[],[],rack response time statistics aggregator middleware
837012,,[],[],hdfs client for python
1250893,,[],[],runtime il to shader translation engine for c and net
2219840,,[],[],working demo that utilizes backbone on the server and client in a seamless fashion
2213575,,[],[],a bdd wrapper for allowing for easy writing of tests in a given when then format
1433891,,[],[],a socket io bridge for python
1655173,,[],[],experimental book formatting toolchain
2440519,,[],[],mongoid mapreduce provides simple aggregation functions to your models using mongodb map and reduce
1505149,,[],[],a complete remote agent and remote call center solution built with javascript
1532058,,[],[],mustache templating for your express apps
1563040,,[],[],the target app for the sencha touch theming april 
2094341,,[],[],fuse based bittorrent file system also called torrentfs or torrent filesystem for streaming content directly from the internets
2511481,,[],[],watchtower helps you track how much time you spend on all of your at the and file level
1244915,,[],[],unofficial flixel ios template for xcode
1557748,,[],[],teagrams is an experimental app for the ipad  using sencha touch and the instagram api
568689,,[],[],deployment and server management utilities
780405,,[],[],sane cross platform file system change monitoring for event machine
564766,,[],[],make logging useful and easy with bunyan and mongodb
1684076,,[],[],maga is a lightweight framework for developing multiplayer physics based games
41722,,[],[],ruby gem for interacting with yahoo s boss web service boss is kind of so i m not really maintaining this anymore
811194,,[],[],write ruby without all those end s
889640,,[],[],delicious example using socket io to publish and receive messages over amqp
1178508,,[],[],f and default vim configuration
87683,,[],[],a python command line tool for parsing information from apache log files
97709,,[],[],blame stella for breaking your web applications
1702509,,[],[],the easiest and fastest way to create file systems for mac os x
1966552,,[],[],example xcode project that shows how to replicate the cool ios page peel effect detailed in a blog post here http and and skookum com and blog and ios peeling effect and
1017134,,[],[],abandoned contact me if you want to take over this project
2426553,,[],[],provides a way to traverse an object s method lookup path to find all places where a method may be defined
1797167,,[],[],plugins that interact with sublime text 
1600598,,[],[],use box sizing border box with impunity
1258793,,[],[],a real time monitoring tool for mongodb
1908740,,[],[],plugin for vagrant for working with amazon aws
1954655,,[],[],headless webkit browser with node js interface
1226895,,[],[],the programmer s time tracker
1364289,,[],[],a vertical paginated scroll view
1742407,,[],[],lidenbrock is an add on to core data it is a solution to easily synchronize your core data models with some external json resources
1232140,,[],[],tree based and vm for tinypie language
1562095,,[],[],asynchronous template loading and caching for jquery templates
2913921,,[],[],google closure linter support for sublime text 
2055773,,[],[],a device testing theatre
1793606,,[],[],a chef resource for mutual exclusion of blocks of recipe code useful for cross cluster rolling restarts
420979,,[],[],the simplest jquery slideshow plugin evar
511316,,[],[],naive wrapper around libgeoip for use with node js
2008473,,[],[],hermes is a pub and sub middleware application
2678762,,[],[],the fastest json parser and serializer for objective c
1302491,,[],[],stream webcam to rtmp server using flash widget
1878910,,[],[],an introduction to backbone js using coffeescript
1829783,,[],[],an admin interface for couchdb that is suitable for mobile devices
297776,,[],[],fork of asxls with bugfixes unmaintained
550219,,[],[],a fast json to markup engine
362532,,[],[],additional tools and behaviors for openlayers
2676257,,[],[],a drag and drop css compressor
1973586,,[],[],quickstart application from zend with variations based on zf mvc prototypes
2300753,,[],[],example code for processing the million song dataset and other big music datasets
818814,,[],[],share and dry up views between resources use with inherited resources
1821906,,[],[],vim plugin to sweeten running rspec tests from within vim
2583066,,[],[],input js is a javascript library to map controller and os specific usb enumerations provided by the gamepad api in mozilla firefox to an ideal virtual gamepad
2557253,,[],[],code collection for the stanford online introduction to artificial intelligence class
228060,,[],[],a simple asynchronous http library in python for speaking with twitter s streaming with numerous example applications
745998,,[],[],open source ebook for nodejs written w and outputs to various formats etc
1882017,,[],[],a javascript library for reactive documents
1209304,,[],[],open source release of canabalt for ios
135376,,[],[],webistrano is a web ui for managing capistrano deployments
733718,,[],[],this is port of ffmpeg for android this is but in future i will do android lib from it and then system will be able to convert videos automatically
280098,,[],[],coverflow api replacement for the iphone
943842,,[],[],hmgltransitions is set of classes which can animate transition between two or presentation and dismissing of uiviewcontrollers
122374,,[],[],a collection of helpers categories we ve written for ios and os full with convenience methods to make them easier and more useful tags
843477,,[],[],unmaintained a better sidebar for textmate
578449,,[],[],textmate plugin cocoa shell for running ack
65794,,[],[],a wysiwyg javascript framework
100423,,[],[],afloat is a mac extender that adds useful window management commands to most mac apps
968114,,[],[],git mirror of regexkitlite svn repo
611970,,[],[],activerecord  query syntax on steroids not currently maintained
1056519,,[],[],a tweetie style tab bar for the iphone
1384585,,[],[],more popular than git ub
4656,,[],[],open source social network written in ruby on rail by less everything
131612,,[],[],a collection of snippets for snipmate
1259285,,[],[],ios asynchronous and caching library for images and more
2720,,[],[],javascript and css asset compression for production rails apps
519528,,[],[],code and configuration used in my django deployment workshop
71,,[],[],rails restful controller abstraction plugin
626368,,[],[],abandoned python port of arc s readability bookmarklet
3047653,,[],[],machine learning course programming exercise
68662,,[],[],an iphone objective c implementation of an oauth consumer
454744,,[],[],demo iphone app utilizing the tesseract library for ocr
2455389,,[],[],remote control jquery and zepto with node js experimental
1036341,,[],[],an application skeleton using backbone socket io
1673582,,[],[],the best machine learning tutorials on the web
135598,,[],[],javascript d rendering engine
7480,,[],[],ruby arduino development a framework for programming the arduino physcial computing platform using ruby
947325,,[],[],a simple  d page flip transition for ios devices
355568,,[],[],a tool for embedding data uris in css files
2435262,,[],[],smalltalk best practice patterns in ruby
2057023,,[],[],galleryd like quickaction
1721407,,[],[],stack scroll view panel like twitter ipad app for ios developers ipad
1010501,,[],[],javascript d model viewer
1237619,,[],[],python socket io   server implementation on top of tornado framework
2039463,,[],[],code to reproduce the simple sentiment analysis from my presentation
39249,,[],[],the second incarnation of globalize for rails
79325,,[],[],basic emulation of awesome textmate features for emacs
220059,,[],[],objective c interactive regular expression validator and tester for os x
969055,,[],[],a jquery inspired canvas utility library
1623654,,[],[],a collection of as libraries and sketches that i have built over the years
215314,,[],[],rails app for tracking trends in server logs powered by the cloudera hadoop distribution on ec
1444475,,[],[],with all the work of talking to secure web services is taken care of for you so you only have to focus on how you want to use the data the remote web service provides
51697,,[],[],adds in proccess id and memory usage in your rails great for tracking down memory leaks
992948,,[],[],this isn t supported anymore a two dimensional scrolling view component for the heavily inspired by uitableview
1798154,,[],[],yahoo s topic modelling framework using latent dirichlet allocation
232220,,[],[],a toolkit for creating desktop hardware accelerated graphics with js
2866323,,[],[],sass and compass css animation library based on animate css
23064,,[],[],the restful way to develop adobe flex and air applications
1176410,,[],[],delicious like bookmarks on github
162732,,[],['diff'],a simple gem for generating string diffs
95701,,[],[],sprinkles for mysql or postgres
593966,,[],[],an opensource web crawler built on top of a nosql database apache riak amqp database rabbitmq webmachine and mochiweb ebot is written in erlang and it is a very distribuited and highly configurable web cawler see wiki pages for more details
2111184,,[],[],sudoku solver with ocr capability on ios edit developed for ios  before some memory reference changes may be required to get the app to make a full run
1113604,,[],[],chainable asynchronous flow control for node js with sequential and parallel primitives and pipeline style error handling
308838,,[],[],rails plugin for integration ckeditor  x
781384,,[],[],keep track of service error rates using redis degrade functionality if they re too high
904210,,[],[],ios notifications done right
4859,,[],[],an open web json appliance
229509,,[],[],a port of clojure to the part of the clojure project
1556612,,[],[],convert json to a unix friendly line based format
3403,,[],[],a fully featured forum system compatible with rails  
918216,,[],[],integrates roles and cancan with permits for a rails  app
158501,,[],[],chef resources and providers for deploying ruby web apps without capistrano
11466,,[],[],click draggable range makeable a better calendar
392946,,[],[],this project shows the kind of data a rogue iphone application can collect
1060586,,[],[],ios messages app style table view controller
1277425,,[],[],uialertview drop in replacement supports stacked input user configurable and more
2862819,,[],[],developer tool to scan ios apps for private api usage before submitting to apple
20563,,[],[],notice official repository moved to https and and github com and velir and
1449225,,[],[],twitter s mainstream consumer client now available for your ios apps too
2188761,,[],[],bittorrent private tracker scripts written in php
53012,,[],[],textmate bundle for cucumber this fork is no longer please see the readme
14187,,[],[],a new revision of the erlang based frontend for web apps check out the mailing list at http and and groups google com and group and fuzed
893726,,[],[],a html canvas version of the google bouncing balls logo
13128,,[],[],no longer under development
93107,,[],[],a google analytics plugin for jquery improves page load times simplifies link and event tracking
99460,,[],[],the lightweight static content framework
36867,,[],[],the ruby on rails plugin for teethgrinder s open flash chart version 
256926,,[],[],heavyweight template for rails   x
331547,,[],[],pure python pdf library this repository is no longer please see https and and github com and knowah and pypdf and insead
116547,,[],[],cucumber support for the jvm ant and maven
1406044,,[],[],instagram real time api demo
2886824,,[],[],welcome to the open government platform the full code for ogpl is at https and and github com and opengovplatform and opengovplatform below you ll see the first code for the data management system
1275872,,[],[],a status board built with django
379371,,[],[],utilities functions for node js that borrow some useful concepts from django
372208,,[],[],engine for tracking various metrics related to a rails  application
640685,,[],[],objective c shim layer for speech recognition
684548,,[],[],html flash video player
1704413,,[],[],an alternative datepicker for android
1079095,,[],[],run interactive commands inside a vim buffer
243514,,[],[],google app engine for javascript
5933,,[],[],rails plugin for uploading images as with support for text and other special effects
1663715,,[],[],ios rotary knob slider controls all custom no customizable
183401,,[],[],a pie menu implementation specially designed for iphone and ipod touch
1122848,,[],[],wepay s deploy mechanism
2200157,,[],[],realtime canvas drawing with socket io and node js
484572,,[],[],abandoned create and modify virtual machines in virtualbox using pure ruby
35081,,[],[],activerecord extension aka ar extensions is a plugin to extend and enhance the functionality of activerecord
358731,,[],[],gdb hooks for mri and ree and some for yarv
75276,,[],[],python library for firelogger a logger console integrated into firebug
2497347,,[],[],network packet capture library for applications written in java
244406,,[],[],django css is a fork of that makes it easy to use css compilers with your django projects css compilers extend css syntax to include more powerful features such as variables and nested and pretty much rock all around
796872,,[],[],little os x menu bar app that posts growl notifications from your github network activity
376751,,[],[],a micro framework for node js
686345,,[],[],node js graph db server inspired by filesystems
2206093,,[],[],a drop in uiviewcontroller subclass that automatically manages switching between different view layouts for portrait and landscape orientations
238559,,[],[],this is the next generation of vlc for mac also called lunettes
18556,,[],[],a ruby and rails job server and scheduler
2820568,,[],[],multi broken point resume download library for android
1345220,,[],[],generate memes from http and and memegenerator net
247197,,[],[],jquery plugin for creating google maps from semantic markup
282712,,[],[],a library for persisting your objects into cassandra
2590467,,[],[],imagemagick library ported to android
1780619,,[],[],a javascript bitcoin miner
14753,,[],[],spatial adapter for activerecord and rails  x and   x no longer in active development try rgeo for rails   and
24111,,[],[],an activerecord plugin for self referential and double sided polymorphic associations
58099,,[],[],minimalistic anonymous photo sharing
477994,,[],[],load css and js faster in rails your assets are covered
1164078,,[],[],erlang based javascript platform
1918907,,[],[],a category on uiview to easily apply a noise texture uses no external images or dependencies to make it very easy to drop into projects
69856,,[],[],rails plugin to automatically minify javascript and css when their bundles get cached
1382075,,[],[],a jquery plugin to create drop shadows of various types
596884,,[],[],the most complete and stable mysql client library written completely in go for feature requests please visit the gomysql google group link below for any issues and bugs or need some please post an issue on github
2456069,,[],[],sass and compass css social buttons framework
1911741,,[],[],a scrolling tab bar with space for infinite items
2784060,,[],[],c and and interop framework
661247,,[],[],a historical repository no longer maintained
1953831,,[],[],javascript html qrcode generator
1996239,,[],[],signup view for iphone app like foursquare
2087339,,[],[],our scripts to automate django deployment and versioning it takes one command to automagically create a new node running nginx and gunicorn under the supervisor daemon performs minification and bundling of js and optimizes jpeg and png images and deploys static files to amazon s
1315167,,[],[],a simple rails and backbone js application follow the tutorial here http and and www jamesyu org and  and  and  and cloudedit a backbone js tutorial by example and
914153,,[],[],not maintained diaspora as a couchapp in pure javascript and fully ostatus compliant almost
24439,,[],[],a ruby library for finding memory leaks
381120,,[],[],a binary shapefile loader and canvas based for javascript many caveats
371739,,[],[],enginey is an easy to use social network framework and portal implemented in ruby on rails that is easy to customize and deploy as your own powerful social media site or other portal type site empower users with their own blogs enhance collaboration with groups and events let your users post twitter like status messages track all the activity on your site with a live activity stream build a custom client to access all of your social data using enginey s restful api also includes integration with facebook connect to allow users to login with facebook credentials recent additions include support for and content management for project updates and follow the project on twitter engineyfw
757308,,[],[],torrage torrent storage cache
17534,,[],[],desert is a component framework for rails that allows your plugins have a rails app like directory and dependencies
45267,,[],[],scripts and hooks for use with a centralized git repo
266945,,[],[],color tools and theme support for compass and sass
513506,,[],[],a minimap plugin for textmate
8957,,[],[],natural looking finder queries for activerecord
30768,,[],[],fork of gem by eric hodel that allows deferred batch sending of emails for rails apps
322641,,[],[],django integration of uploadify jquery plugin no longer maintained by tstone but accepting pull requests for continued community use
308402,,[],[],an integration server written in rails and integrated with cucumber and maven easy to install and easy to use
716895,,[],[],jsonloops is a real multiuser audio sequencer for node js and the browser
43977,,[],[],versioned fork of the opencv gem for ruby
568644,,[],[],a way to learn mongodb and the ruby driver inspired by edgecase ruby koans
2460009,,[],[],a css animation library
2037359,,[],[],code for working with public user and relationship data in google plus
1161649,,[],[],ios application template with json crashreporter and custom localization and all those little things already set ready for you to make awesome stuff
178196,,[],[],protocol buffers for ruby this repository is not maintained please use https and and github com and ruby protobuf and protobuf
238531,,[],[],asynchronous pubsubhubbub ruby client
257363,,[],[],port of ruby debug to ruby  
1240030,,[],[],a html presentation generator that generates a basic jekyll scaffold with slippy hooking up
119959,,[],[],little widget for your daily pomodoro practice
2083439,,[],[],how select and crop image on android
225834,,[],[],the redmine kanban plugin is used to manage issues according to the kanban system of project management
24451,,[],[],ruby on rails configurator and client to the sphinx full text search engine
94056,,[],[],core libraries for creating client apps in html and js runtimes
218062,,[],[],the rack app that pushes aka rack comet
155775,,[],[],defunct activerecord   compatible gem allowing you to hide and restore records without actually deleting them like only implemented differently
1987386,,[],[],a jquery image slider plugin written specifically for responsive web design
157133,,[],[],ruby library command line tool for accessing the backend of the mac gtd app things
372522,,[],[],observe and learn how your users are interacting with your web applications
