id,summarization,tokens,topics,description
9603240,,[],['pure'],a set of responsive css modules that you can use in every web project
24635156,,[],"['alert', 'dialog', 'modal', 'popup', 'sweetalert', 'ui']",a beautiful replacement for javascript s alert
32665718,,[],"['console', 'electron', 'pty', 'react', 'terminal', 'terminal-emulators', 'terminals', 'tty']",a terminal emulator for the st century
1580851,,[],[],javascript image gallery for mobile and framework independent
18347476,,[],[],the google i and o  android app
20965586,,[],"['carthage', 'cocoapods', 'json', 'json-parser', 'json-parsing-library', 'json-parsing-swift', 'request', 'response', 'swift4-2', 'swiftyjson', 'xcode10']",the better way to deal with json data in swift
34757182,,[],"['algorithm', 'coding', 'competitive-programming', 'data-structure', 'development', 'interview', 'interview-practice', 'interview-questions', 'programming']", and interactive python coding interview challenges algorithms and data structures includes anki flashcards
18511024,,[],[],web starter kit a workflow for multi device websites
14807173,,[],[],how to make a computer operating system in c and and
133251103,,[],"['cli', 'docker', 'docker-image', 'explorer', 'inspector', 'tui']",a tool for exploring each layer in a docker image
15975439,,[],"['animation', 'reveal', 'scroll', 'scrollreveal', 'transform', 'transition', 'unpkg']",animate elements as they scroll into view
45942274,,[],"['assertion-library', 'assertions', 'ava', 'chai', 'enzyme', 'jest', 'mocha', 'react', 'react-components', 'test', 'test-runners', 'testing', 'traversal']",javascript testing utilities for react
8900723,,[],[],introspected tunnels to localhost
29749635,,[],"['aws', 'big-data', 'caffe', 'data-science', 'deep-learning', 'hadoop', 'kaggle', 'keras', 'machine-learning', 'mapreduce', 'matplotlib', 'numpy', 'pandas', 'scikit-learn', 'scipy', 'spark', 'tensorflow', 'theano']",data science python notebooks deep learning keras scikit big data hadoop hdfs python and various command lines
3428345,,[],[],polyfill to remove click delays on browsers with touch uis
37246537,,[],[],a spring that solves your animation problems
1685764,,[],[],skeleton a dead responsive boilerplate for mobile friendly development
26102180,,[],"['alert', 'android', 'androidx', 'bottomsheets', 'dialogs', 'material-design']",a and extensible dialogs api for kotlin android
2540368,,[],[],unobtrusive authentication for node js
51728141,,[],"['components', 'mobile-web', 'vue-components', 'vue2', 'vux', 'web-app', 'wechat', 'weui']",mobile ui components based on vue weui
1413492,,[],[],pushstate and ajax pjax
15150300,,[],[],a collection of loading indicators animated with css
22046023,,[],[],application architecture for building user interfaces
18611173,,[],[],accelerated javascript animation
39122628,,[],"['git', 'tips', 'tips-and-tricks']",most commonly used git tips and tricks
5362524,,[],"['afdko', 'fonts', 'opentype-fonts', 'otf', 'ttf-fonts', 'variable-fonts']",monospaced font family for user interface and coding environments
24186761,,[],['android'],pleasant android application development
41654081,,[],"['apple', 'disk-encryption', 'dnscrypt-proxy', 'macbook-configuration', 'macbook-security', 'macos', 'macos-security', 'macos-setup', 'osx', 'privacy', 'security']",guide to securing and improving privacy on macos
6256729,,[],[], frontend knowledge structure
21234201,,[],"['animation', 'graphics', 'library', 'mojs', 'motion', 'toolbelt', 'web']",the motion graphics toolbelt for the web
59114705,,[],"['credit-card', 'creditcard', 'input', 'input-mask', 'telephone-number']",format input text content when you are typing
27382163,,[],"['hexo', 'hexo-theme', 'theme-next']",elegant theme for hexo
69953445,,[],"['activemq', 'alioss', 'druid', 'dubbo', 'ehcache', 'fastdfs', 'microservices', 'mybatis', 'mybatis-generator', 'quartz', 'redis', 'sequence', 'shiro', 'solr', 'spring', 'spring-session', 'springmvc', 'swagger2', 'tbschedule', 'zookeeper']",spring and springmvc and mybatis               jee
20822291,,[],['swift-programming-language'],swift featured projects in brain mapping
32726377,,[],[],a collection of simple demos of react js
887025,,[],[],a promise library for javascript
12774825,,[],[],automatically add a progress bar to your site hubspot open source
3422939,,[],"['drag-and-drop', 'dropzone', 'file-upload', 'javascript-library']",dropzone is an easy to use drag n drop library it supports image previews and shows nice progress bars
6094683,,[],[],please read the project status below native angularjs angular directives for bootstrap smaller footprint kb gzipped no rd party js dependencies bootstrap js required please read the readme md file before submitting an issue
84703916,,[],[], blockchain  fabricethereum
8538132,,[],[],flat ui free design framework html and css and less and js flat ui is based on a and functional framework that simplifies the development of websites
11820425,,[],[],parallax engine that reacts to the orientation of a smart device
5448530,,[],['ratchet'],build mobile apps with simple and javascript components
43797718,,[],[],a react utility belt for function components and higher order components
8201256,,[],"['proxy', 'websocket-server', 'websockets']",turn any program that uses stdin and stdout into a websocket server like but for websockets
138634298,,[],[],the original sources of ms dos   and  for reference purposes
10365411,,[],"['contenteditable', 'editor', 'medium-editor', 'rich-text-editor', 'wysiwyg']",medium com wysiwyg editor clone uses contenteditable api to implement a rich text solution
1381283,,[],[],precision color scheme for multiple applications etc with both dark and light modes
103645588,,[],"['admin', 'admin-template', 'axios', 'iview', 'vue-admin', 'vue-cli', 'vuex', 'webpack2']",vue   admin management system template based on iview
23112526,,[],"['android', 'android-application', 'android-architecture', 'android-cleanarchitecture', 'android-development', 'architectural']",this is a sample app that is part of a series of blog posts i have written about how to architect an android application using uncle bob s clean architecture approach
17066884,,[],['crawler'],a powerful spider web crawler system in python
45147841,,[],['optimization'],a javascript bundle optimizer
39013909,,[],[],thunk middleware for redux
9690430,,[],[],a simulation data generator
155662306,,[],"['algorithm', 'jupyter', 'jupyter-notebook', 'machine-learning', 'machine-learning-algorithms', 'machinelearning']",python examples of popular machine learning algorithms with interactive jupyter demos and math being explained
43568832,,[],"['perfect', 'server-side-swift', 'swift-framework', 'swift-perfect-community', 'web-application-framework']",server side swift the perfect core toolset and framework for swift developers for mobile back end website and api and more
66483240,,[],[],implementation of reinforcement learning algorithms openai tensorflow exercises and solutions to accompany sutton s book and david silver s course
65678789,,[],"['cli', 'cli-dashboard', 'dashboard', 'devtools', 'dx', 'socket-communication', 'webpack', 'webpack-dashboard']",a cli dashboard for webpack dev server
69662720,,[],"['algorithm', 'csharp', 'gamedev', 'machine-learning', 'procedural-generation', 'wfc']",bitmap tilemap generation from a single example with the help of ideas from quantum mechanics
28513398,,[],[],a library to simplify ios animations in swift
40808571,,[],"['browser', 'terminal', 'tty', 'web', 'websocket']",share your terminal as a web application
22607013,,[],"['front-end-framework', 'less', 'mobile-first', 'responsive']",amaze a mobile first and modular front end framework
29247444,,[],[],build terminal dashboards using ascii and ansi art and javascript
21265042,,[],[],smooth asynchronous user interfaces for ios apps
51994692,,[],"['electron', 'linux', 'macos', 'web-wechat', 'wechat']",a better wechat on macos and linux built with electron by zhongyi tong
31865176,,[],[],android transition animations explanation with examples
182097305,,[],"['debug', 'debugger', 'introspection', 'logging']",never use print for debugging again
108395495,,[],"['chart', 'graph', 'svg', 'svg-chart', 'zero-dependency']",modern svg charts with zero dependencies
37829238,,[],"['developer', 'developer-tools', 'font', 'ttf', 'typeface', 'web-fonts']",a typeface designed for source code
70202506,,[],"['dependency-manager', 'golang', 'package-manager', 'toolchain']",go dependency management tool
42586612,,[],"['deep-learning', 'face-recognition', 'facenet']",face recognition with deep neural networks
51071818,,[],"['diff', 'diff-highlight', 'diffs', 'fancy', 'git']",good lookin diffs actually nah the best lookin diffs tada
743723,,[],"['cross-browser', 'localstorage', 'plugins', 'serialization', 'storage', 'store-json']",cross browser storage for all use used across the web
2336578,,[],[],official sass port of bootstrap  and 
102969245,,[],"['golang', 'project-structure', 'project-template', 'standards']",standard go project layout
89187780,,[],"['babel', 'css-modules', 'engineering', 'eslint', 'flowtype', 'front-end', 'grab', 'jest', 'react', 'redux', 'study-plan', 'stylelint', 'webpack', 'yarn']",study guide and introduction to the modern front end stack
126419421,,[],"['baidu', 'baiduyun', 'idm', 'tampermonkey', 'wangpan', 'xdown']",  https and and www baiduyun wiki
25095239,,[],"['lazy-evaluation', 'lazyload', 'lazysizes', 'performance', 'responsive-images']",high performance and seo friendly lazy loader for images responsive and normal iframes and that detects any visibility changes triggered through user css or javascript without configuration
5344375,,[],"['c-plus-plus', 'cocoa', 'macos', 'objective-c-plus-plus', 'texteditor', 'textmate']",textmate is a graphical text editor for macos   or later
1365679,,[],[],tomorrow theme now lives on at https and and github com and chriskempson and base
17804584,,[],"['guide', 'java-8', 'lambda-expressions', 'learning', 'parallel-streams', 'stream', 'tutorial']",modern java a guide to java 
7010724,,[],"['apm', 'distributed', 'metrics', 'monitoring', 'realtime', 'tracing']",cat   c and c and and node go   mvc rpc        
12512833,,[],[],a showcase of problems once hard or impossible to solve with css now made trivially easy with flexbox
501326,,[],[],a file and module loader for javascript
65866559,,[],"['book', 'education', 'functional-programming', 'training-materials', 'training-providers']",balanced fp in javascript fljsbook on twitter
99234994,,[],"['bootstrap-theme', 'bootstrap4', 'design-templates', 'designer', 'html-template', 'html5', 'material-design', 'modern-design', 'website-design']",a set of  and bootstrap based design blocks ready to be used to create clean modern websites
6834703,,[],[],fizzbuzz enterprise edition is a no nonsense implementation of fizzbuzz made by serious businessmen for serious business purposes
71576450,,[],['jpeg-encoder'],perceptual jpeg encoder
30384844,,[],[],high performance canvas rendering for react components
93354260,,[],[],sketch and style paints art
18351848,,[],"['database', 'electron', 'embeddable', 'embedded-database', 'json', 'localstorage', 'lodash', 'nodejs']",lowdb is a small local json database powered by lodash supports electron and the browser
81057842,,[],"['dubbo', 'elasticsearch', 'jpa', 'mybatis', 'redis', 'springboot', 'webflux']",spring boot   spring boot    openwrite
198770415,,[],"['github', 'github-for-everyone', 'iran', 'iranian', 'sanction', 'sanctions']",github do not ban us from open source world iran
768345,,[],[],spectacle allows you to organize your windows without using a mouse
32610336,,[],"['android', 'json-logging', 'log', 'logcat', 'logger', 'pretty-printer', 'timber']",pretty and powerful logger for android
2430537,,[],[],grunt the javascript task runner
3744545,,[],"['bootstrap', 'bootstrap-datepicker']",a datepicker for twitter bootstrap twbs
17575535,,[],"['charting-library', 'chartist', 'responsive-charts', 'svg']",simple responsive charts
30003816,,[],"['eye-candy', 'powerline-fonts', 'terminal', 'terminal-themes', 'tools', 'zsh']",the most awesome powerline theme for zsh around
13030144,,[],[],the javascript library for magical scroll interactions
37931301,,[],[],a starter boilerplate for a universal webapp using and react transform
5901900,,[],[],high performance inter thread messaging library
72815138,,[],"['weui', 'wxss']",a ui library by wechat official design includes the most useful widgets and modules
10219106,,[],"['angular', 'express', 'mongodb', 'node', 'stack']",the mean stack uses angular  and node for simple and scalable fullstack js applications
26195776,,[],[],a simple javascript utility for conditionally joining classnames together
29703871,,[],[],stetho is a debug bridge for android enabling the powerful chrome developer tools and much more
58327877,,[],"['bandwidth-saver', 'http-performance', 'mosh', 'ssh', 'tty', 'vnc']",a fully modern text based rendering to tty and browsers
129860458,,[],[], mac windows linux a client that can watch video of domestic china mainstream video platform
21796955,,[],"['computer-science', 'design-patterns', 'gang-of-four', 'good-practices', 'playground', 'swift-5']",design patterns implemented in swift  
73929422,,[],"['editing', 'editor', 'gui', 'ide', 'neovim', 'neovim-guis', 'oni', 'react', 'redux', 'rxjs', 'text-editor', 'ui', 'vim']",oni modern modal editing powered by neovim
76413186,,[],"['android', 'componentization', 'dependency-injection', 'interceptor', 'navigation', 'router']",a framework for assisting in the renovation of android componentization  android app 
11530283,,[],"['javascript-regular-expressions', 'verbalexpressions']",javascript regular expressions made easy
43640830,,[],[],react native for macos is an experimental fork for writing desktop apps using cocoa
64054478,,[],"['android', 'image-compression', 'luban']",luban  image compression with efficiency very close to wechat moments and 
18405734,,[],"['image-processing', 'nodejs', 'smartcrop']",content aware image cropping
38565895,,[],[],devtools for redux with hot action and customizable ui
5101823,,[],[],the exceptionally handsome dashboard framework in ruby and coffeescript
21113349,,[],"['android', 'animation', 'easing-functions']",cute view animation collection
96689748,,[],"['contenteditable', 'editor', 'rich-text-editor', 'text-editing', 'text-editor', 'wysiwyg', 'wysiwyg-editor']",the simplest and smallest wysiwyg text editor for with no dependencies
36205608,,[],"['hotfix', 'jsbridge', 'jspatch', 'objc-runtime']",jspatch bridge objective c and javascript using the objective c runtime you can call any objective c class and method in javascript by just including a small engine jspatch is generally used to hotfix ios app
36674234,,[],"['material-design', 'material-theme', 'material-ui', 'sublime-text', 'theme', 'user-experience', 'ux']",material the most epic theme for sublime text  by mattia astorino
3116751,,[],"['android', 'androidannotations', 'annotation-processor']",fast android development easy maintainance
51648174,,[],[],a self taught project to learn swift
7544081,,[],[],light and responsive lightbox script with focus on performance
3567641,,[],[],low budget password strength estimation
25201361,,[],"['apk', 'baksmali', 'bytecode', 'bytecode-viewer', 'cfr', 'compiler', 'decompiler', 'dex2jar', 'fernflower', 'java-decompiler', 'jsp', 'krakatau', 'procyon', 'recompiler', 'war']",a java  and jar android apk reverse engineering suite debugger more
801795,,[],[],super awesome easy fetching for core data
9795883,,[],[],the javascript for node nw electron and the browser
13975314,,[],[],classy web framework for go
15464772,,[],"['credit-card', 'jquery', 'payments']",make your credit card form better in one line of code
25804514,,[],"['golang', 'nosql', 'redis', 'redis-cluster']",proxy based redis cluster solution supporting pipeline and scaling dynamically
107258,,[],"['autojump', 'command-line-tool', 'filesystem']",a cd command that learns easily navigate directories from the command line
22765472,,[],"['analytics', 'analytics-dashboard', 'charts', 'css-grid', 'css-grid-layout', 'css-grid-template', 'dashboard', 'grid', 'keen-io', 'templates']",responsive dashboard templates
55763295,,[],"['admin', 'admin-dashboard', 'admin-template', 'admin-theme', 'admin-ui', 'angularjs']",angularjs bootstrap admin panel framework
5880912,,[],[],a game server framework for node js
6671099,,[],[],code samples for my book neural networks and deep learning
11205780,,[],[],loads environment variables from env for nodejs projects
1274749,,[],"['hashchange', 'html5-history', 'html5-history-api', 'polyfill']",history js gracefully supports the html history and state apis onpopstate in all browsers including continued support for replacestate supports mootools and prototype for html browsers this means that you can modify the url without needing to use hashes anymore for html browsers it will revert back to using the old onhashchange functionality
44869078,,[],"['debug', 'devtools', 'extension', 'redux']",redux devtools extension
68068967,,[],"['art', 'graphics', 'primitives']",reproducing images with geometric primitives
61527215,,[],"['data-flow', 'dependency', 'injection', 'patterns', 'react']",a free book that talks about design patterns and techniques used while developing with react
1388245,,[],[],an asynchronous http library for android
48296,,[],[],javascript vector library
69093112,,[],"['alipay', 'barcode', 'dialog', 'likeview', 'netspeed', 'progressbar', 'qrcode', 'seat', 'share', 'shoppingview', 'sidebar', 'toast', 'tools', 'utils', 'wechatpay', 'wxpay', 'zip4j']",android and  and   and  and zipj  and ucrop and  and dialog and webview and  and toast and  and gps and location and  and exif   and  and  and arcgis and vtpk and 
40380094,,[],"['data-mining', 'data-science', 'logistic-regression', 'machine-learning', 'machine-learning-algorithms', 'neural-network', 'scikit-learn']",the python machine learning st edition book code repository and info resource
585285,,[],"['documentation-tool', 'gollum', 'jruby-support', 'wiki']",a git powered wiki with a sweet api and local frontend
381979,,[],[],full sized drag drop event calendar
31829770,,[],"['angular', 'angular6', 'angularclass', 'aot', 'aot-compilation', 'codelyzer', 'docker', 'hmr', 'hot-module-replacement', 'istanbul', 'jasmine', 'jasmine-tests', 'karma', 'lazy-loading', 'lazyload', 'protractor', 'starter-kit', 'webpack']",tada an angular starter kit featuring angular dev and async and lazy aot via ngc hot module and webpack
7704544,,[],"['gd', 'image', 'imagick', 'intervention', 'laravel', 'manipulation', 'thumbnail', 'watermark']",php image manipulation
508845,,[],[],restkit is a framework for consuming and modeling restful web resources on ios and os x
12779699,,[],[],web   mock   mux   and  raphttps and and github com and thx and rap delos
121539858,,[],[],style deep feature transform
51199322,,[],[],move to https and and github com and jzvd and jiaozivideoplayer
3502120,,[],[],a responsive image polyfill for picture and more
153208883,,[],[],scroll  javascript  leonardomso
196284711,,[],[],this is a new monospaced font that includes programming ligatures and is designed to enhance the modern look and feel of the windows terminal
90786246,,[],[],a starter template for typescript and react with a detailed readme describing how to use the two together
77073851,,[],[],grumpy is a python to go source code transcompiler and runtime
907410,,[],[],jquery mobile framework
29420377,,[],"['awesome', 'coverletter', 'cv', 'latex', 'latex-template', 'overleaf', 'pdf', 'resume', 'sharelatex']",awesome cv is latex template for your outstanding job application
141745951,,[],"['debugging', 'devtools', 'nodejs']",ndb is an improved debugging experience for node enabled by chrome devtools
49712843,,[],"['http', 'okgo', 'okhttp', 'restful', 'rxjava', 'rxjava2']",okgo     http   okhttp   retrofit   rxjava rxjava  
28340997,,[],"['android', 'android-library', 'animation', 'recyclerview']",an android animation library which easily add itemanimator to recyclerview items
80256824,,[],"['adaptive-streaming', 'arithmetic-coding', 'audio', 'av1', 'bitstream', 'codec', 'compression', 'dash', 'ffmpeg', 'frame-types', 'guide', 'h264', 'h265', 'handson', 'hls', 'learning', 'tutorial', 'video', 'video-codec', 'vp9']",a hands on introduction to video technology codec h and more ffmpeg encoding
33041711,,[],"['rtfm', 'translation']", hacker eric s raymond  
16630332,,[],"['http-client', 'vue-resource']",the http client for vue js
648414,,[],"['inline-validation', 'jquery', 'jquery-validation']",jquery validation plugin library sources
757363,,[],"['data-binding', 'knockout', 'mvvm']",knockout makes it easier to create responsive uis with javascript
3516624,,[],[],a light weight proxy for memcached and redis
14106970,,[],"['design', 'design-patterns', 'design-systems', 'design-tools', 'frontend', 'functional-css', 'responsive']",functional css for humans
12785292,,[],[],create an apple like one page scroller website iphone s website with one page scroll plugin
3022431,,[],[],book a creative commons book on backbone js for beginners and advanced users alike
45808756,,[],[],an android tablayout lib
3766706,,[],"['9patch', 'android', 'apk', 'apktool', 'arsc', 'reverse-engineering']",a tool for reverse engineering android apk files
2349728,,[],[],pockethub android app
30245748,,[],[],golang terminal dashboard
5476048,,[],[],javascript date date and time picker component
86721514,,[],"['computer-graphics', 'computer-vision', 'cyclegan', 'deep-learning', 'gan', 'gans', 'generative-adversarial-network', 'image-generation', 'image-manipulation', 'pix2pix', 'torch']",software that can generate photos from turn horses into perform style and more
23929024,,[],"['bash', 'containers', 'docker', 'dockerfiles', 'linux']",various dockerfiles i use on the desktop and on servers
72945141,,[],"['chatbot', 'course-materials', 'deep-learning', 'machine-learning', 'natural-language-processing', 'nlp', 'stanford', 'tensorflow', 'tutorial']",this repository contains code examples for the stanford s course tensorflow for deep learning research
36267537,,[],[],remove unused css also works with single page apps
48600412,,[],[],a full featured webpack and vue loader setup with hot testing css extraction
102523304,,[],[],jupyter notebooks for the code samples of the book deep learning with python
52344952,,[],"['activity-fragment', 'fragment', 'swipeback']",deprecated a powerful library that manage fragment for android
85816528,,[],"['express', 'mongodb', 'mongoose', 'node']", node js and mongodb 
36895421,,[],[],jupyter metapackage for docs and chat
32775739,,[],[],rxjava binding apis for android s ui widgets
48427914,,[],"['android', 'breakpoint', 'download', 'downloader', 'filedownloader', 'high-concurrency', 'multiple-process', 'multiple-thread', 'multitasking']",multitask multithread multiconnection breakpoint resume high concurrency simple to use single and notsingle process
30907774,,[],"['ai', 'computer-vision', 'computervision', 'deep-learning', 'deep-neural-networks', 'deeplearning', 'machine-learning', 'opencv', 'opencv-cpp', 'opencv-library', 'opencv-python', 'opencv-tutorial', 'opencv3']",learn opencv c and and and python examples
14259343,,[],[],automatic license plate recognition library
15505458,,[],[],reveal css animation as you scroll down a page
19448700,,[],"['evernote', 'leanote']",not just a notepad golang and mongodb http and and leanote org
24628923,,[],"['android', 'material-design']",this is a library with components of android l to you use in android  
13622189,,[],"['dashboard', 'linux', 'linux-dash', 'monitoring', 'server', 'ui', 'web']",a beautiful web dashboard for linux
86132832,,[],"['command-line', 'ebook', 'grep', 'linux', 'text-processing']",zap from finding text to search and from sorting to beautifying text and more art
47925804,,[],"['atom-plugin', 'chrome-extension', 'codelf', 'naming', 'vscode-extension']",a search tool helps dev to solve the naming things problem
79780572,,[],"['interview', 'nodejs']",how to pass the node js interview of elemefe
112717963,,[],"['android', 'aop', 'hook', 'non-root', 'xposed']",a simple app to use xposed without unlock the bootloader or modify system etc
39452201,,[],"['animation', 'carthage', 'cocoapods', 'ios', 'ios-animation', 'ios-lib', 'ios-swift', 'ios-thirdparty', 'ios-ui', 'loader', 'loaders', 'loading-animations', 'swift-library']",a collection of awesome loading animations
20275545,,[],[],guice pronounced juice is a lightweight dependency injection framework for java  and brought to you by google
36353527,,[],"['devtools', 'front-end', 'https', 'local', 'local-domain', 'process-manager', 'proxy']",a simple process manager for developers start apps from your browser and access them using local domains
7855340,,[],[],a high level terminal interface library for node js
4534540,,[],"['express', 'koa', 'nodejs', 'template-engine', 'webpack']",high performance javascript templating engine
10410764,,[],[],this library provides a simple way to add a draggable sliding up panel popularized by google music and google maps to your android application brought to you by umano
141910081,,[],"['animated', 'bash', 'bash-profile', 'capture', 'colors', 'command-line', 'font', 'generate', 'gif', 'pty', 'record', 'render', 'repeat', 'shot', 'terminal', 'theme', 'tty', 'zsh']",record your terminal and generate animated gif images or share a web player
40693501,,[],[],a collection of simple demos of webpack
68619759,,[],"['admin', 'admin-dashboard', 'admin-template', 'bootstrap-4', 'bootstrap-material', 'bootstrap-theme', 'bootstrap4', 'creative-tim', 'material-dashboard', 'material-design', 'material-theme', 'material-ui']",material dashboard open source bootstrap  material design admin
2993595,,[],"['analyzer', 'elasticsearch', 'ik-analysis']",the ik analysis plugin integrates lucene ik analyzer into support customized dictionary
9526392,,[],"['build-tool', 'cleanup', 'postcss', 'stylesheets', 'uncss', 'unusedcss']",remove unused styles from css
43076202,,[],[],generate polished rsums and cvs in ms plain smoke and carrier pigeon
113402414,,[],[],an experimental next generation electron based text editor
63832089,,[],"['deep-learning', 'neural-networks', 'neural-style', 'style-transfer']",tensorflow cnn for fast style transfer
15367575,,[],[],grid based on css flexbox
142422739,,[],"['ai', 'google', 'ml', 'rl', 'tensorflow']",dopamine is a research framework for fast prototyping of reinforcement learning algorithms
687836,,[],['nodejs'],connect is a middleware layer for node js
42237038,,[],"['batch', 'dataloader', 'graphql', 'nodejs']",dataloader is a generic utility to be used as part of your application s data fetching layer to provide a consistent api over various backends and reduce requests to those backends via batching and caching
147943107,,[],"['bundle-size', 'date-fns', 'esmodules', 'moment-js', 'pure-function', 'tree-shaking']",list of functions which you can use to replace moment js and eslint plugin
5297437,,[],[],convert pdf to html without losing text or format
44218803,,[],[],react ui components for macos high sierra and windows 
99127696,,[],"['deep-learning', 'deep-neural-networks', 'gpu-acceleration', 'machine-learning', 'neural-network', 'webgl']",webgl accelerated ml and and linear algebra and and automatic differentiation for javascript
44111975,,[],"['electron', 'gui', 'mac', 'redis']",medis is a easy to use mac database management application for redis
48356217,,[],"['bin-packing', 'drag-and-drop', 'filter', 'grid', 'layout', 'sorting']",filterable and draggable grid layouts
13753838,,[],[],automatically display online and offline indication to your users
16096681,,[],"['laverna', 'note-taking', 'peer-to-peer', 'socket-io', 'webrtc', 'websocket']",laverna is a javascript note taking application with markdown editor and encryption support consider it like open source alternative to evernote
15328210,,[],[],custom fonts in android the easy way
13677187,,[],[],http and and torch ch
29012058,,[],"['android', 'android-library', 'glide', 'image-processing']",an android transformation library providing a variety of image transformations for glide
34798315,,[],"['ai', 'artificial-intelligence', 'battle', 'epic', 'game', 'js', 'learn', 'nodejs', 'sharpen', 'skills', 'test', 'warrior', 'warriorjs']",an exciting game of programming and artificial intelligence
47087,,[],[],classier solution for file uploads for sinatra and other ruby web frameworks
56728437,,[],"['containers', 'docker', 'docker-compose', 'docker-tutorial', 'dotnet', 'lab', 'orchestration', 'security', 'swarm', 'swarm-mode', 'windows']",this is a collection of tutorials for learning how to use docker with various tools contributions welcome
11423758,,[],['quine'],an uroboros program with  and programming languages
199328754,,[],[],leon sans is a geometric sans serif typeface made with code in  by jongmin kim
5594766,,[],"['goquery', 'html-parsing', 'jquery', 'selector-strings']",a little like that j only in go
4697273,,[],[],a modern approach for computer vision on the web
46383222,,[],"['animation', 'interface-builder', 'ios', 'protocol-oriented', 'prototyping', 'transition-animation', 'ui-components', 'uikit']",design and prototype customized transition and animation for app store ready apps in interface builder with ibanimatable
2688455,,[],[],grab the color palette from an image using just javascript works in the browser and in node
13395052,,[],"['csv', 'csv-parser']",fast and powerful csv delimited text parser that gracefully handles large files and malformed input
14930729,,[],[],lightweight linux for docker
45612129,,[],[],powerful text framework for ios to display and edit rich text
24993138,,[],[],brotli compression format
48446680,,[],"['android', 'android-library', 'permissions']",simplify android m system permissions
71972,,[],[],vanilla javascript plugin for lazyloading images
46891997,,[],"['bat', 'brave', 'browser', 'electron', 'linux', 'macos', 'muon', 'windows']",deprecated please see https and and github com and brave and brave browser for the current version of brave
40010613,,[],[],ios interview questions ios  qq telegram  https and and github com and chenyilong and iosblog and issues and 
2269353,,[],[],camera javascript is all like you images done yet or what
21299916,,[],"['critical-css', 'critical-path-css', 'critical-path-styles', 'inline-css', 'inline-styles']",extract inline critical path css in html pages
839076,,[],[],javascript parser and mangler and compressor and beautifier library for nodejs
52451887,,[],[],a technical report on convolution arithmetic in the context of deep learning
90961634,,[],"['android', 'database', 'ios', 'mobile', 'mobile-database', 'sqlcipher', 'sqlite', 'wechat']",wcdb is a cross platform database framework developed by wechat
117360777,,[],"['admin', 'admin-dashboard', 'admin-template', 'axios', 'csv', 'dashboar', 'desktop', 'element', 'element-ui', 'fontawesome', 'i18n', 'management-system', 'mock', 'vue-admin', 'vue-cli', 'vue-cli3', 'vuex', 'webpack', 'xlsx']",rainbow an elegant dashboard
17065530,,[],[],chisel is a collection of lldb commands to assist debugging ios apps
51727325,,[],"['android', 'statusbar', 'statusbarutil', 'utils']",a util for setting status bar style on android app
7905539,,[],"['android', 'animated-gifs', 'drawable', 'gif']",views and drawable for displaying animated gifs on android
2677676,,[],"['e-mail', 'imap-client', 'pgp', 'search-engine', 'security', 'smtp-client', 'tags']",a free open fast email client with user friendly encryption and privacy features
21486287,,[],[],token based angularjs authentication
